energy,intensity,id,type
5.36,106,11_spectrum_34,aggregate_in_rock
5.37,108,11_spectrum_34,aggregate_in_rock
5.38,98,11_spectrum_34,aggregate_in_rock
5.39,96,11_spectrum_34,aggregate_in_rock
5.4,99,11_spectrum_34,aggregate_in_rock
5.41,102,11_spectrum_34,aggregate_in_rock
5.42,97,11_spectrum_34,aggregate_in_rock
5.43,93,11_spectrum_34,aggregate_in_rock
5.44,107,11_spectrum_34,aggregate_in_rock
5.45,112,11_spectrum_34,aggregate_in_rock
5.46,107,11_spectrum_34,aggregate_in_rock
5.47,108,11_spectrum_34,aggregate_in_rock
5.48,101,11_spectrum_34,aggregate_in_rock
5.49,98,11_spectrum_34,aggregate_in_rock
5.5,92,11_spectrum_34,aggregate_in_rock
5.51,91,11_spectrum_34,aggregate_in_rock
5.52,97,11_spectrum_34,aggregate_in_rock
5.53,90,11_spectrum_34,aggregate_in_rock
5.54,78,11_spectrum_34,aggregate_in_rock
5.55,75,11_spectrum_34,aggregate_in_rock
5.56,75,11_spectrum_34,aggregate_in_rock
5.57,72,11_spectrum_34,aggregate_in_rock
5.58,68,11_spectrum_34,aggregate_in_rock
5.59,79,11_spectrum_34,aggregate_in_rock
5.6,82,11_spectrum_34,aggregate_in_rock
5.61,67,11_spectrum_34,aggregate_in_rock
5.62,76,11_spectrum_34,aggregate_in_rock
5.63,80,11_spectrum_34,aggregate_in_rock
5.64,77,11_spectrum_34,aggregate_in_rock
5.65,80,11_spectrum_34,aggregate_in_rock
5.66,72,11_spectrum_34,aggregate_in_rock
5.67,71,11_spectrum_34,aggregate_in_rock
5.68,77,11_spectrum_34,aggregate_in_rock
5.69,76,11_spectrum_34,aggregate_in_rock
5.7,73,11_spectrum_34,aggregate_in_rock
5.71,70,11_spectrum_34,aggregate_in_rock
5.72,72,11_spectrum_34,aggregate_in_rock
5.73,79,11_spectrum_34,aggregate_in_rock
5.74,84,11_spectrum_34,aggregate_in_rock
5.75,80,11_spectrum_34,aggregate_in_rock
5.76,75,11_spectrum_34,aggregate_in_rock
5.77,80,11_spectrum_34,aggregate_in_rock
5.78,81,11_spectrum_34,aggregate_in_rock
5.79,74,11_spectrum_34,aggregate_in_rock
5.8,65,11_spectrum_34,aggregate_in_rock
5.81,72,11_spectrum_34,aggregate_in_rock
5.82,76,11_spectrum_34,aggregate_in_rock
5.83,71,11_spectrum_34,aggregate_in_rock
5.84,71,11_spectrum_34,aggregate_in_rock
5.85,80,11_spectrum_34,aggregate_in_rock
5.86,78,11_spectrum_34,aggregate_in_rock
5.87,78,11_spectrum_34,aggregate_in_rock
5.88,80,11_spectrum_34,aggregate_in_rock
5.89,75,11_spectrum_34,aggregate_in_rock
5.9,76,11_spectrum_34,aggregate_in_rock
5.91,67,11_spectrum_34,aggregate_in_rock
5.92,67,11_spectrum_34,aggregate_in_rock
5.93,71,11_spectrum_34,aggregate_in_rock
5.94,65,11_spectrum_34,aggregate_in_rock
5.95,59,11_spectrum_34,aggregate_in_rock
5.96,62,11_spectrum_34,aggregate_in_rock
5.97,65,11_spectrum_34,aggregate_in_rock
5.98,62,11_spectrum_34,aggregate_in_rock
5.99,73,11_spectrum_34,aggregate_in_rock
6,75,11_spectrum_34,aggregate_in_rock
6.01,61,11_spectrum_34,aggregate_in_rock
6.02,63,11_spectrum_34,aggregate_in_rock
6.03,63,11_spectrum_34,aggregate_in_rock
6.04,70,11_spectrum_34,aggregate_in_rock
6.05,76,11_spectrum_34,aggregate_in_rock
6.06,70,11_spectrum_34,aggregate_in_rock
6.07,71,11_spectrum_34,aggregate_in_rock
6.08,71,11_spectrum_34,aggregate_in_rock
6.09,67,11_spectrum_34,aggregate_in_rock
6.1,72,11_spectrum_34,aggregate_in_rock
6.11,67,11_spectrum_34,aggregate_in_rock
6.12,60,11_spectrum_34,aggregate_in_rock
6.13,65,11_spectrum_34,aggregate_in_rock
6.14,58,11_spectrum_34,aggregate_in_rock
6.15,62,11_spectrum_34,aggregate_in_rock
6.16,66,11_spectrum_34,aggregate_in_rock
6.17,66,11_spectrum_34,aggregate_in_rock
6.18,67,11_spectrum_34,aggregate_in_rock
6.19,62,11_spectrum_34,aggregate_in_rock
6.2,67,11_spectrum_34,aggregate_in_rock
6.21,65,11_spectrum_34,aggregate_in_rock
6.22,60,11_spectrum_34,aggregate_in_rock
6.23,61,11_spectrum_34,aggregate_in_rock
6.24,63,11_spectrum_34,aggregate_in_rock
6.25,66,11_spectrum_34,aggregate_in_rock
6.26,58,11_spectrum_34,aggregate_in_rock
6.27,55,11_spectrum_34,aggregate_in_rock
6.28,63,11_spectrum_34,aggregate_in_rock
6.29,67,11_spectrum_34,aggregate_in_rock
6.3,78,11_spectrum_34,aggregate_in_rock
6.31,80,11_spectrum_34,aggregate_in_rock
6.32,75,11_spectrum_34,aggregate_in_rock
6.33,79,11_spectrum_34,aggregate_in_rock
6.34,83,11_spectrum_34,aggregate_in_rock
6.35,83,11_spectrum_34,aggregate_in_rock
6.36,87,11_spectrum_34,aggregate_in_rock
6.37,84,11_spectrum_34,aggregate_in_rock
6.38,92,11_spectrum_34,aggregate_in_rock
6.39,102,11_spectrum_34,aggregate_in_rock
6.4,101,11_spectrum_34,aggregate_in_rock
6.41,101,11_spectrum_34,aggregate_in_rock
6.42,101,11_spectrum_34,aggregate_in_rock
6.43,93,11_spectrum_34,aggregate_in_rock
6.44,86,11_spectrum_34,aggregate_in_rock
6.45,80,11_spectrum_34,aggregate_in_rock
6.46,79,11_spectrum_34,aggregate_in_rock
6.47,75,11_spectrum_34,aggregate_in_rock
6.48,76,11_spectrum_34,aggregate_in_rock
6.49,77,11_spectrum_34,aggregate_in_rock
6.5,64,11_spectrum_34,aggregate_in_rock
6.51,64,11_spectrum_34,aggregate_in_rock
6.52,63,11_spectrum_34,aggregate_in_rock
6.53,58,11_spectrum_34,aggregate_in_rock
6.54,59,11_spectrum_34,aggregate_in_rock
6.55,62,11_spectrum_34,aggregate_in_rock
6.56,55,11_spectrum_34,aggregate_in_rock
6.57,56,11_spectrum_34,aggregate_in_rock
6.58,58,11_spectrum_34,aggregate_in_rock
6.59,55,11_spectrum_34,aggregate_in_rock
6.6,51,11_spectrum_34,aggregate_in_rock
6.61,48,11_spectrum_34,aggregate_in_rock
6.62,45,11_spectrum_34,aggregate_in_rock
6.63,50,11_spectrum_34,aggregate_in_rock
6.64,55,11_spectrum_34,aggregate_in_rock
6.65,59,11_spectrum_34,aggregate_in_rock
6.66,58,11_spectrum_34,aggregate_in_rock
6.67,61,11_spectrum_34,aggregate_in_rock
6.68,60,11_spectrum_34,aggregate_in_rock
6.69,54,11_spectrum_34,aggregate_in_rock
6.7,52,11_spectrum_34,aggregate_in_rock
6.71,59,11_spectrum_34,aggregate_in_rock
6.72,71,11_spectrum_34,aggregate_in_rock
6.73,64,11_spectrum_34,aggregate_in_rock
6.74,56,11_spectrum_34,aggregate_in_rock
6.75,54,11_spectrum_34,aggregate_in_rock
6.76,56,11_spectrum_34,aggregate_in_rock
6.77,58,11_spectrum_34,aggregate_in_rock
6.78,63,11_spectrum_34,aggregate_in_rock
6.79,59,11_spectrum_34,aggregate_in_rock
6.8,53,11_spectrum_34,aggregate_in_rock
6.81,50,11_spectrum_34,aggregate_in_rock
6.82,44,11_spectrum_34,aggregate_in_rock
6.83,47,11_spectrum_34,aggregate_in_rock
6.84,49,11_spectrum_34,aggregate_in_rock
6.85,47,11_spectrum_34,aggregate_in_rock
6.86,50,11_spectrum_34,aggregate_in_rock
6.87,58,11_spectrum_34,aggregate_in_rock
6.88,51,11_spectrum_34,aggregate_in_rock
6.89,45,11_spectrum_34,aggregate_in_rock
6.9,51,11_spectrum_34,aggregate_in_rock
6.91,54,11_spectrum_34,aggregate_in_rock
6.92,48,11_spectrum_34,aggregate_in_rock
6.93,49,11_spectrum_34,aggregate_in_rock
6.94,54,11_spectrum_34,aggregate_in_rock
6.95,50,11_spectrum_34,aggregate_in_rock
6.96,40,11_spectrum_34,aggregate_in_rock
6.97,51,11_spectrum_34,aggregate_in_rock
6.98,60,11_spectrum_34,aggregate_in_rock
6.99,52,11_spectrum_34,aggregate_in_rock
7,51,11_spectrum_34,aggregate_in_rock
7.01,46,11_spectrum_34,aggregate_in_rock
7.02,50,11_spectrum_34,aggregate_in_rock
7.03,60,11_spectrum_34,aggregate_in_rock
7.04,50,11_spectrum_34,aggregate_in_rock
7.05,44,11_spectrum_34,aggregate_in_rock
7.06,54,11_spectrum_34,aggregate_in_rock
7.07,50,11_spectrum_34,aggregate_in_rock
7.08,42,11_spectrum_34,aggregate_in_rock
7.09,46,11_spectrum_34,aggregate_in_rock
7.1,54,11_spectrum_34,aggregate_in_rock
7.11,52,11_spectrum_34,aggregate_in_rock
7.12,59,11_spectrum_34,aggregate_in_rock
7.13,62,11_spectrum_34,aggregate_in_rock
7.14,54,11_spectrum_34,aggregate_in_rock
7.15,56,11_spectrum_34,aggregate_in_rock
7.16,61,11_spectrum_34,aggregate_in_rock
7.17,56,11_spectrum_34,aggregate_in_rock
7.18,46,11_spectrum_34,aggregate_in_rock
7.19,41,11_spectrum_34,aggregate_in_rock
7.2,49,11_spectrum_34,aggregate_in_rock
7.21,49,11_spectrum_34,aggregate_in_rock
7.22,46,11_spectrum_34,aggregate_in_rock
7.23,45,11_spectrum_34,aggregate_in_rock
7.24,41,11_spectrum_34,aggregate_in_rock
7.25,38,11_spectrum_34,aggregate_in_rock
7.26,42,11_spectrum_34,aggregate_in_rock
7.27,47,11_spectrum_34,aggregate_in_rock
7.28,47,11_spectrum_34,aggregate_in_rock
7.29,48,11_spectrum_34,aggregate_in_rock
7.3,43,11_spectrum_34,aggregate_in_rock
7.31,44,11_spectrum_34,aggregate_in_rock
7.32,41,11_spectrum_34,aggregate_in_rock
7.33,43,11_spectrum_34,aggregate_in_rock
7.34,46,11_spectrum_34,aggregate_in_rock
7.35,41,11_spectrum_34,aggregate_in_rock
7.36,38,11_spectrum_34,aggregate_in_rock
7.37,44,11_spectrum_34,aggregate_in_rock
7.38,45,11_spectrum_34,aggregate_in_rock
7.39,38,11_spectrum_34,aggregate_in_rock
7.4,43,11_spectrum_34,aggregate_in_rock
7.41,52,11_spectrum_34,aggregate_in_rock
7.42,62,11_spectrum_34,aggregate_in_rock
7.43,59,11_spectrum_34,aggregate_in_rock
7.44,46,11_spectrum_34,aggregate_in_rock
7.45,43,11_spectrum_34,aggregate_in_rock
7.46,45,11_spectrum_34,aggregate_in_rock
7.47,43,11_spectrum_34,aggregate_in_rock
7.48,41,11_spectrum_34,aggregate_in_rock
7.49,38,11_spectrum_34,aggregate_in_rock
7.5,45,11_spectrum_34,aggregate_in_rock
7.51,43,11_spectrum_34,aggregate_in_rock
7.52,37,11_spectrum_34,aggregate_in_rock
7.53,35,11_spectrum_34,aggregate_in_rock
7.54,37,11_spectrum_34,aggregate_in_rock
7.55,38,11_spectrum_34,aggregate_in_rock
7.56,37,11_spectrum_34,aggregate_in_rock
7.57,47,11_spectrum_34,aggregate_in_rock
7.58,44,11_spectrum_34,aggregate_in_rock
7.59,37,11_spectrum_34,aggregate_in_rock
7.6,37,11_spectrum_34,aggregate_in_rock
7.61,34,11_spectrum_34,aggregate_in_rock
7.62,45,11_spectrum_34,aggregate_in_rock
7.63,49,11_spectrum_34,aggregate_in_rock
7.64,47,11_spectrum_34,aggregate_in_rock
7.65,47,11_spectrum_34,aggregate_in_rock
7.66,44,11_spectrum_34,aggregate_in_rock
7.67,45,11_spectrum_34,aggregate_in_rock
7.68,40,11_spectrum_34,aggregate_in_rock
7.69,40,11_spectrum_34,aggregate_in_rock
7.7,41,11_spectrum_34,aggregate_in_rock
7.71,35,11_spectrum_34,aggregate_in_rock
7.72,37,11_spectrum_34,aggregate_in_rock
7.73,35,11_spectrum_34,aggregate_in_rock
7.74,33,11_spectrum_34,aggregate_in_rock
7.75,36,11_spectrum_34,aggregate_in_rock
7.76,36,11_spectrum_34,aggregate_in_rock
7.77,34,11_spectrum_34,aggregate_in_rock
7.78,34,11_spectrum_34,aggregate_in_rock
7.79,39,11_spectrum_34,aggregate_in_rock
7.8,43,11_spectrum_34,aggregate_in_rock
7.81,45,11_spectrum_34,aggregate_in_rock
7.82,42,11_spectrum_34,aggregate_in_rock
7.83,33,11_spectrum_34,aggregate_in_rock
7.84,31,11_spectrum_34,aggregate_in_rock
7.85,41,11_spectrum_34,aggregate_in_rock
7.86,47,11_spectrum_34,aggregate_in_rock
7.87,41,11_spectrum_34,aggregate_in_rock
7.88,39,11_spectrum_34,aggregate_in_rock
7.89,36,11_spectrum_34,aggregate_in_rock
7.9,38,11_spectrum_34,aggregate_in_rock
7.91,44,11_spectrum_34,aggregate_in_rock
7.92,42,11_spectrum_34,aggregate_in_rock
7.93,33,11_spectrum_34,aggregate_in_rock
7.94,40,11_spectrum_34,aggregate_in_rock
7.95,41,11_spectrum_34,aggregate_in_rock
7.96,39,11_spectrum_34,aggregate_in_rock
7.97,42,11_spectrum_34,aggregate_in_rock
7.98,43,11_spectrum_34,aggregate_in_rock
7.99,43,11_spectrum_34,aggregate_in_rock
8,38,11_spectrum_34,aggregate_in_rock
8.01,37,11_spectrum_34,aggregate_in_rock
8.02,34,11_spectrum_34,aggregate_in_rock
8.03,35,11_spectrum_34,aggregate_in_rock
8.04,38,11_spectrum_34,aggregate_in_rock
8.05,38,11_spectrum_34,aggregate_in_rock
8.06,32,11_spectrum_34,aggregate_in_rock
8.07,31,11_spectrum_34,aggregate_in_rock
8.08,34,11_spectrum_34,aggregate_in_rock
8.09,36,11_spectrum_34,aggregate_in_rock
8.1,31,11_spectrum_34,aggregate_in_rock
8.11,28,11_spectrum_34,aggregate_in_rock
8.12,26,11_spectrum_34,aggregate_in_rock
8.13,33,11_spectrum_34,aggregate_in_rock
8.14,40,11_spectrum_34,aggregate_in_rock
8.15,45,11_spectrum_34,aggregate_in_rock
8.16,36,11_spectrum_34,aggregate_in_rock
8.17,34,11_spectrum_34,aggregate_in_rock
8.18,32,11_spectrum_34,aggregate_in_rock
8.19,34,11_spectrum_34,aggregate_in_rock
8.2,35,11_spectrum_34,aggregate_in_rock
8.21,39,11_spectrum_34,aggregate_in_rock
8.22,33,11_spectrum_34,aggregate_in_rock
8.23,28,11_spectrum_34,aggregate_in_rock
8.24,34,11_spectrum_34,aggregate_in_rock
8.25,38,11_spectrum_34,aggregate_in_rock
8.26,38,11_spectrum_34,aggregate_in_rock
8.27,35,11_spectrum_34,aggregate_in_rock
8.28,37,11_spectrum_34,aggregate_in_rock
8.29,34,11_spectrum_34,aggregate_in_rock
8.3,28,11_spectrum_34,aggregate_in_rock
8.31,35,11_spectrum_34,aggregate_in_rock
8.32,35,11_spectrum_34,aggregate_in_rock
8.33,37,11_spectrum_34,aggregate_in_rock
8.34,34,11_spectrum_34,aggregate_in_rock
8.35,32,11_spectrum_34,aggregate_in_rock
8.36,32,11_spectrum_34,aggregate_in_rock
8.37,31,11_spectrum_34,aggregate_in_rock
8.38,28,11_spectrum_34,aggregate_in_rock
8.39,29,11_spectrum_34,aggregate_in_rock
8.4,30,11_spectrum_34,aggregate_in_rock
8.41,37,11_spectrum_34,aggregate_in_rock
8.42,39,11_spectrum_34,aggregate_in_rock
8.43,33,11_spectrum_34,aggregate_in_rock
8.44,32,11_spectrum_34,aggregate_in_rock
8.45,35,11_spectrum_34,aggregate_in_rock
8.46,35,11_spectrum_34,aggregate_in_rock
8.47,29,11_spectrum_34,aggregate_in_rock
8.48,30,11_spectrum_34,aggregate_in_rock
8.49,38,11_spectrum_34,aggregate_in_rock
8.5,37,11_spectrum_34,aggregate_in_rock
8.51,28,11_spectrum_34,aggregate_in_rock
8.52,29,11_spectrum_34,aggregate_in_rock
8.53,34,11_spectrum_34,aggregate_in_rock
8.54,29,11_spectrum_34,aggregate_in_rock
8.55,36,11_spectrum_34,aggregate_in_rock
8.56,33,11_spectrum_34,aggregate_in_rock
8.57,31,11_spectrum_34,aggregate_in_rock
8.58,37,11_spectrum_34,aggregate_in_rock
8.59,38,11_spectrum_34,aggregate_in_rock
8.6,31,11_spectrum_34,aggregate_in_rock
8.61,24,11_spectrum_34,aggregate_in_rock
8.62,25,11_spectrum_34,aggregate_in_rock
8.63,32,11_spectrum_34,aggregate_in_rock
8.64,33,11_spectrum_34,aggregate_in_rock
8.65,25,11_spectrum_34,aggregate_in_rock
8.66,24,11_spectrum_34,aggregate_in_rock
8.67,33,11_spectrum_34,aggregate_in_rock
8.68,38,11_spectrum_34,aggregate_in_rock
8.69,29,11_spectrum_34,aggregate_in_rock
8.7,37,11_spectrum_34,aggregate_in_rock
8.71,34,11_spectrum_34,aggregate_in_rock
8.72,28,11_spectrum_34,aggregate_in_rock
8.73,30,11_spectrum_34,aggregate_in_rock
8.74,28,11_spectrum_34,aggregate_in_rock
8.75,23,11_spectrum_34,aggregate_in_rock
8.76,26,11_spectrum_34,aggregate_in_rock
8.77,32,11_spectrum_34,aggregate_in_rock
8.78,30,11_spectrum_34,aggregate_in_rock
8.79,31,11_spectrum_34,aggregate_in_rock
8.8,31,11_spectrum_34,aggregate_in_rock
8.81,31,11_spectrum_34,aggregate_in_rock
8.82,32,11_spectrum_34,aggregate_in_rock
8.83,30,11_spectrum_34,aggregate_in_rock
8.84,31,11_spectrum_34,aggregate_in_rock
8.85,29,11_spectrum_34,aggregate_in_rock
8.86,23,11_spectrum_34,aggregate_in_rock
8.87,23,11_spectrum_34,aggregate_in_rock
8.88,25,11_spectrum_34,aggregate_in_rock
8.89,30,11_spectrum_34,aggregate_in_rock
8.9,28,11_spectrum_34,aggregate_in_rock
8.91,27,11_spectrum_34,aggregate_in_rock
8.92,28,11_spectrum_34,aggregate_in_rock
8.93,24,11_spectrum_34,aggregate_in_rock
8.94,25,11_spectrum_34,aggregate_in_rock
8.95,28,11_spectrum_34,aggregate_in_rock
8.96,24,11_spectrum_34,aggregate_in_rock
8.97,22,11_spectrum_34,aggregate_in_rock
8.98,21,11_spectrum_34,aggregate_in_rock
8.99,25,11_spectrum_34,aggregate_in_rock
9,26,11_spectrum_34,aggregate_in_rock
9.01,27,11_spectrum_34,aggregate_in_rock
9.02,30,11_spectrum_34,aggregate_in_rock
9.03,24,11_spectrum_34,aggregate_in_rock
9.04,25,11_spectrum_34,aggregate_in_rock
9.05,21,11_spectrum_34,aggregate_in_rock
9.06,22,11_spectrum_34,aggregate_in_rock
9.07,27,11_spectrum_34,aggregate_in_rock
9.08,29,11_spectrum_34,aggregate_in_rock
9.09,31,11_spectrum_34,aggregate_in_rock
9.1,27,11_spectrum_34,aggregate_in_rock
9.11,22,11_spectrum_34,aggregate_in_rock
9.12,26,11_spectrum_34,aggregate_in_rock
9.13,29,11_spectrum_34,aggregate_in_rock
9.14,28,11_spectrum_34,aggregate_in_rock
9.15,28,11_spectrum_34,aggregate_in_rock
9.16,28,11_spectrum_34,aggregate_in_rock
9.17,31,11_spectrum_34,aggregate_in_rock
9.18,27,11_spectrum_34,aggregate_in_rock
9.19,24,11_spectrum_34,aggregate_in_rock
9.2,22,11_spectrum_34,aggregate_in_rock
9.21,21,11_spectrum_34,aggregate_in_rock
9.22,23,11_spectrum_34,aggregate_in_rock
9.23,20,11_spectrum_34,aggregate_in_rock
9.24,25,11_spectrum_34,aggregate_in_rock
9.25,31,11_spectrum_34,aggregate_in_rock
9.26,32,11_spectrum_34,aggregate_in_rock
9.27,28,11_spectrum_34,aggregate_in_rock
9.28,25,11_spectrum_34,aggregate_in_rock
9.29,19,11_spectrum_34,aggregate_in_rock
9.3,24,11_spectrum_34,aggregate_in_rock
9.31,21,11_spectrum_34,aggregate_in_rock
9.32,22,11_spectrum_34,aggregate_in_rock
9.33,19,11_spectrum_34,aggregate_in_rock
9.34,19,11_spectrum_34,aggregate_in_rock
9.35,24,11_spectrum_34,aggregate_in_rock
9.36,28,11_spectrum_34,aggregate_in_rock
9.37,34,11_spectrum_34,aggregate_in_rock
9.38,28,11_spectrum_34,aggregate_in_rock
9.39,22,11_spectrum_34,aggregate_in_rock
9.4,23,11_spectrum_34,aggregate_in_rock
9.41,18,11_spectrum_34,aggregate_in_rock
9.42,25,11_spectrum_34,aggregate_in_rock
9.43,25,11_spectrum_34,aggregate_in_rock
9.44,27,11_spectrum_34,aggregate_in_rock
9.45,27,11_spectrum_34,aggregate_in_rock
9.46,30,11_spectrum_34,aggregate_in_rock
9.47,31,11_spectrum_34,aggregate_in_rock
9.48,26,11_spectrum_34,aggregate_in_rock
9.49,30,11_spectrum_34,aggregate_in_rock
9.5,35,11_spectrum_34,aggregate_in_rock
9.51,26,11_spectrum_34,aggregate_in_rock
9.52,22,11_spectrum_34,aggregate_in_rock
9.53,26,11_spectrum_34,aggregate_in_rock
9.54,25,11_spectrum_34,aggregate_in_rock
9.55,26,11_spectrum_34,aggregate_in_rock
9.56,24,11_spectrum_34,aggregate_in_rock
9.57,29,11_spectrum_34,aggregate_in_rock
9.58,24,11_spectrum_34,aggregate_in_rock
9.59,20,11_spectrum_34,aggregate_in_rock
9.6,14,11_spectrum_34,aggregate_in_rock
9.61,17,11_spectrum_34,aggregate_in_rock
9.62,24,11_spectrum_34,aggregate_in_rock
9.63,24,11_spectrum_34,aggregate_in_rock
9.64,18,11_spectrum_34,aggregate_in_rock
9.65,23,11_spectrum_34,aggregate_in_rock
9.66,21,11_spectrum_34,aggregate_in_rock
9.67,21,11_spectrum_34,aggregate_in_rock
9.68,24,11_spectrum_34,aggregate_in_rock
9.69,20,11_spectrum_34,aggregate_in_rock
9.7,23,11_spectrum_34,aggregate_in_rock
9.71,25,11_spectrum_34,aggregate_in_rock
9.72,20,11_spectrum_34,aggregate_in_rock
9.73,21,11_spectrum_34,aggregate_in_rock
9.74,22,11_spectrum_34,aggregate_in_rock
9.75,25,11_spectrum_34,aggregate_in_rock
9.76,23,11_spectrum_34,aggregate_in_rock
9.77,21,11_spectrum_34,aggregate_in_rock
9.78,22,11_spectrum_34,aggregate_in_rock
9.79,21,11_spectrum_34,aggregate_in_rock
9.8,22,11_spectrum_34,aggregate_in_rock
9.81,25,11_spectrum_34,aggregate_in_rock
9.82,22,11_spectrum_34,aggregate_in_rock
9.83,24,11_spectrum_34,aggregate_in_rock
9.84,24,11_spectrum_34,aggregate_in_rock
9.85,24,11_spectrum_34,aggregate_in_rock
9.86,18,11_spectrum_34,aggregate_in_rock
9.87,17,11_spectrum_34,aggregate_in_rock
9.88,19,11_spectrum_34,aggregate_in_rock
9.89,17,11_spectrum_34,aggregate_in_rock
9.9,19,11_spectrum_34,aggregate_in_rock
9.91,18,11_spectrum_34,aggregate_in_rock
9.92,17,11_spectrum_34,aggregate_in_rock
9.93,20,11_spectrum_34,aggregate_in_rock
9.94,16,11_spectrum_34,aggregate_in_rock
9.95,20,11_spectrum_34,aggregate_in_rock
9.96,23,11_spectrum_34,aggregate_in_rock
9.97,24,11_spectrum_34,aggregate_in_rock
9.98,24,11_spectrum_34,aggregate_in_rock
9.99,24,11_spectrum_34,aggregate_in_rock
10,20,11_spectrum_34,aggregate_in_rock
10.01,22,11_spectrum_34,aggregate_in_rock
10.02,22,11_spectrum_34,aggregate_in_rock
10.03,22,11_spectrum_34,aggregate_in_rock
10.04,19,11_spectrum_34,aggregate_in_rock
10.05,16,11_spectrum_34,aggregate_in_rock
10.06,21,11_spectrum_34,aggregate_in_rock
10.07,20,11_spectrum_34,aggregate_in_rock
10.08,19,11_spectrum_34,aggregate_in_rock
10.09,17,11_spectrum_34,aggregate_in_rock
10.1,21,11_spectrum_34,aggregate_in_rock
10.11,20,11_spectrum_34,aggregate_in_rock
10.12,21,11_spectrum_34,aggregate_in_rock
10.13,24,11_spectrum_34,aggregate_in_rock
10.14,27,11_spectrum_34,aggregate_in_rock
10.15,20,11_spectrum_34,aggregate_in_rock
10.16,15,11_spectrum_34,aggregate_in_rock
10.17,16,11_spectrum_34,aggregate_in_rock
10.18,19,11_spectrum_34,aggregate_in_rock
10.19,15,11_spectrum_34,aggregate_in_rock
10.2,18,11_spectrum_34,aggregate_in_rock
10.21,20,11_spectrum_34,aggregate_in_rock
10.22,16,11_spectrum_34,aggregate_in_rock
10.23,19,11_spectrum_34,aggregate_in_rock
10.24,19,11_spectrum_34,aggregate_in_rock
10.25,17,11_spectrum_34,aggregate_in_rock
10.26,15,11_spectrum_34,aggregate_in_rock
10.27,13,11_spectrum_34,aggregate_in_rock
10.28,13,11_spectrum_34,aggregate_in_rock
10.29,14,11_spectrum_34,aggregate_in_rock
10.3,18,11_spectrum_34,aggregate_in_rock
10.31,24,11_spectrum_34,aggregate_in_rock
10.32,16,11_spectrum_34,aggregate_in_rock
10.33,17,11_spectrum_34,aggregate_in_rock
10.34,16,11_spectrum_34,aggregate_in_rock
10.35,16,11_spectrum_34,aggregate_in_rock
10.36,15,11_spectrum_34,aggregate_in_rock
10.37,15,11_spectrum_34,aggregate_in_rock
10.38,14,11_spectrum_34,aggregate_in_rock
10.39,15,11_spectrum_34,aggregate_in_rock
10.4,11,11_spectrum_34,aggregate_in_rock
