Raman_shift,Intensity,Sample,Location,Age,Orgs,Type
691.462891,14.303869,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
690.787109,286.459686,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
690.111328,170.949692,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
689.435547,544.056641,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
688.758789,209.033676,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
688.083008,720.356262,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
687.40625,1019.33398,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
686.730469,431.792572,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
686.053711,1107.45703,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
685.376953,777.576904,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
684.700195,1587.57556,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
684.023438,986.493713,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
683.34668,1539.91113,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
682.669922,567.430908,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
681.992188,555.693176,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
681.31543,-441.72534,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
680.637695,150.040298,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
679.959961,325.353302,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
679.283203,374.543671,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
678.605469,22.467613,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
677.927734,295.43988,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
677.249023,955.238281,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
676.571289,719.43396,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
675.893555,818.429382,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
675.214844,1809.3551,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
674.536133,274.110718,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
673.858398,1313.57105,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
673.179688,466.362518,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
672.500977,1138.23499,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
671.822266,993.324463,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
671.143555,1616.96191,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
670.463867,425.70163,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
669.785156,912.155151,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
669.105469,830.888977,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
668.426758,423.287659,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
667.74707,67.769485,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
667.067383,683.957947,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
666.387695,643.683899,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
665.708008,877.731567,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
665.02832,-167.06799,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
664.347656,533.862915,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
663.667969,471.205536,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
662.987305,86.151299,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
662.307617,934.569397,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
661.626953,838.166382,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
660.946289,152.878265,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
660.265625,1159.56726,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
659.584961,1236.59546,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
658.904297,950.676697,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
658.222656,305.636475,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
657.541992,-143.35567,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
656.860352,339.715149,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
656.179688,933.301392,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
655.498047,831.103638,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
654.816406,1201.86536,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
654.134766,196.893951,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
653.453125,1058.4812,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
652.771484,1276.3252,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
652.088867,248.394974,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
651.407227,565.158203,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
650.724609,704.018677,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
650.042969,569.040161,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
649.360352,108.615982,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
648.677734,1072.95532,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
647.995117,751.771973,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
647.3125,197.576263,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
646.628906,255.534363,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
645.946289,98.8526,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
645.263672,314.196869,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
644.580078,1222.23145,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
643.896484,528.747253,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
643.213867,-784.58588,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
642.530273,489.996857,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
641.84668,513.984497,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
641.162109,-494.59055,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
640.478516,180.716019,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
639.794922,-183.7034,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
639.110352,696.611084,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
638.426758,618.584717,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
637.742188,-96.973389,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
637.057617,-289.85764,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
636.373047,658.182678,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
635.688477,335.663818,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
635.003906,-16.530594,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
634.319336,131.514145,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
633.633789,84.191628,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
632.949219,257.372803,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
632.263672,1173.14844,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
631.578125,-581.2876,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
630.893555,363.369293,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
630.208008,-409.21384,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
629.521484,310.518005,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
628.835938,342.735931,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
628.150391,-510.65982,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
627.464844,-474.8092,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
626.77832,-123.17189,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
626.091797,77.760338,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
625.40625,-378.61346,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
624.719727,-563.16669,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
624.033203,-241.04726,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
623.34668,-73.105751,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
622.65918,300.347076,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
621.972656,200.537308,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
621.286133,-860.20544,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
620.598633,-534.04266,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
619.911133,-350.81033,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
619.224609,-152.7128,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
618.537109,-694.99487,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
617.849609,760.811279,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
617.162109,-836.34802,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
616.473633,-519.9754,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
615.786133,-463.4447,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
615.098633,-750.89191,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
614.410156,298.916351,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
613.72168,198.976547,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
613.03418,304.587524,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
612.345703,158.006042,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
611.657227,-266.20291,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
610.967773,-118.89613,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
610.279297,61.870762,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
609.59082,316.310638,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
608.901367,-632.15753,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
608.212891,-592.25037,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
607.523438,-401.81732,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
606.833984,-733.57202,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
606.144531,-629.53662,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
605.455078,-897.60834,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
604.765625,-386.49686,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
604.076172,30.220919,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
603.385742,-74.800842,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
602.696289,-292.17795,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
602.005859,-1114.8522,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
601.31543,-253.17041,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
600.625977,-212.25777,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
599.935547,-783.65015,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
599.245117,-532.784,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
598.553711,-156.98039,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
597.863281,-218.07608,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
597.172852,-1252.0577,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
596.481445,-41.710182,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
595.790039,-770.62976,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
595.099609,-364.38535,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
594.408203,-416.5788,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
593.716797,-300.12912,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
593.025391,-160.90489,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
592.333008,201.446823,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
591.641602,-80.25132,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
590.950195,-291.80389,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
590.257813,-1143.4326,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
589.56543,-38.658352,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
588.874023,-407.95987,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
588.181641,93.552246,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
587.489258,-416.1777,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
586.795898,-601.21808,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
586.103516,-701.90448,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
585.411133,-918.3764,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
584.717773,-210.38733,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
584.025391,166.964447,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
583.332031,10.213086,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
582.638672,-0.609695,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
581.945313,239.799164,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
581.251953,-308.09317,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
580.558594,-582.92889,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
579.865234,-788.31903,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
579.170898,441.47168,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
578.477539,-406.28946,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
577.783203,-51.591114,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
577.088867,-284.96872,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
576.395508,-594.35718,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
575.701172,290.600159,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
575.005859,32.292778,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
574.311523,194.992554,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
573.617188,-360.60321,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
572.921875,-687.49237,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
572.227539,-96.817322,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
571.532227,-347.59558,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
570.836914,-420.75482,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
570.142578,-44.565895,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
569.447266,1201.16382,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
568.750977,475.072205,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
568.055664,-341.61404,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
567.360352,-2.745342,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
566.664063,-106.12663,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
565.96875,195.752151,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
565.272461,-538.32703,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
564.576172,-153.96147,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
563.879883,-432.5126,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
563.183594,-1087.8105,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
562.487305,-249.02925,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
561.791016,230.798126,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
561.09375,40.736172,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
560.397461,533.656494,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
559.700195,-308.49805,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
559.00293,692.805298,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
558.306641,539.946777,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
557.609375,285.207336,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
556.912109,481.497528,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
556.213867,265.031036,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
555.516602,409.036835,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
554.819336,-173.85616,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
554.121094,-53.258274,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
553.422852,672.957336,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
552.725586,-204.93997,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
552.027344,811.469849,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
551.329102,393.756042,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
550.629883,797.885864,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
549.931641,158.240784,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
549.233398,744.289307,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
548.53418,301.299469,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
547.835938,1332.41065,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
547.136719,335.98938,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
546.4375,251.041672,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
545.738281,165.243729,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
545.039063,936.310791,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
544.339844,729.840759,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
543.640625,263.244202,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
542.94043,112.959381,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
542.241211,23.184019,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
541.541016,627.625366,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
540.84082,352.67395,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
540.141602,588.271484,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
539.441406,1085.79871,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
538.740234,376.983704,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
538.040039,419.715942,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
537.339844,-164.1337,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
536.638672,632.7005,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
535.938477,54.980568,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
535.237305,684.943726,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
534.536133,850.39563,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
533.835938,627.090088,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
533.133789,237.955032,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
532.432617,656.954224,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
531.731445,1215.4519,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
531.030273,1396.14014,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
530.328125,470.11441,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
529.626953,847.501038,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
528.924805,563.712708,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
528.222656,340.654968,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
527.520508,124.488647,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
526.818359,76.710419,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
526.116211,695.996643,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
525.413086,417.884888,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
524.710938,315.375671,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
524.007813,546.117493,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
523.305664,392.91687,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
522.602539,-144.1024,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
521.899414,290.25058,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
521.196289,-404.65237,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
520.493164,1136.51355,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
519.790039,921.479614,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
519.085938,308.734161,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
518.382813,276.345184,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
517.678711,394.253815,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
516.975586,376.036072,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
516.271484,848.195374,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
515.567383,257.11969,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
514.863281,965.313782,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
514.15918,925.469788,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
513.454102,-709.95514,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
512.75,-287.98621,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
512.044922,244.755127,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
511.34082,459.219666,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
510.635742,-66.38517,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
509.930664,394.929993,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
509.225586,341.591797,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
508.520508,-587.05133,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
507.81543,-3.846133,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
507.109375,904.440125,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
506.404297,-191.04987,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
505.698242,-150.3157,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
504.993164,-923.37244,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
504.287109,863.797485,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
503.581055,-590.3346,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
502.875,379.603241,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
502.168945,-259.69659,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
501.461914,129.057098,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
500.755859,-370.07825,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
500.048828,-558.36792,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
499.342773,259.48526,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
498.635742,378.702911,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
497.928711,-813.48224,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
497.22168,-860.64337,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
496.514648,-1071.1897,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
495.807617,-91.038284,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
495.099609,-988.09442,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
494.392578,-669.62561,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
493.68457,137.248688,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
492.977539,-326.67999,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
492.269531,203.472504,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
491.561523,-654.1225,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
490.853516,-339.81168,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
490.145508,672.589661,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
489.436523,-783.79456,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
488.728516,-332.21027,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
488.020508,-658.9115,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
487.311523,-892.29846,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
486.602539,-1131.9631,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
485.893555,-684.69544,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
485.18457,-411.01993,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
484.475586,-516.99237,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
483.766602,-490.77005,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
483.057617,-300.46344,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
482.347656,-49.177124,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
481.638672,-212.8605,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
480.928711,-308.40839,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
480.21875,-147.6949,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
479.508789,49.067802,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
478.798828,-5.660421,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
478.088867,337.634888,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
477.378906,560.725952,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
476.667969,-524.76672,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
475.958008,259.842834,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
475.24707,172.281784,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
474.536133,294.419373,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
473.825195,-26.167427,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
473.114258,426.520142,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
472.40332,78.535446,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
471.692383,-424.84921,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
470.981445,553.263367,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
470.269531,220.772247,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
469.558594,-345.01468,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
468.84668,747.007263,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
468.134766,390.889435,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
467.422852,105.997696,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
466.710938,178.97142,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
465.999023,404.371704,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
465.287109,428.27536,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
464.574219,516.100403,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
463.862305,1138.23377,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
463.149414,639.27063,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
462.436523,278.563873,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
461.723633,501.502686,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
461.010742,537.179321,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
460.297852,767.365967,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
459.584961,474.615692,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
458.87207,701.435059,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
458.158203,405.462402,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
457.445313,1441.21362,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
456.731445,944.052795,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
456.017578,1079.11231,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
455.303711,1041.17163,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
454.589844,780.869934,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
453.875977,548.869934,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
453.162109,182.833984,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
452.447266,148.51001,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
